order_id,customer_id,customer_name,age,gender,email,city,state,pincode,country,order_date,delivery_date,order_status,product_category,product_name,quantity,unit_price,total_price,discount_%,payment_method,shipping_carrier,delivery_days,express_delivery,warehouse_location,rating,review_sentiment,return_requested,customer_loyalty_tier
ORD100958,CUST2134,Briana Mcguire,27,male,alexandralambert@example.com,Sydney,New South Wales,716261,Australia,01-03-2026,,Cancelled,Grocery,Olive Oil,4,19611.95,70603.02,10,Credit Card,Australia Post,9,Yes,Sydney Hub,3.5,Positive,Yes,Silver
ORD100959,CUST9935,Stephanie Doyle,35,male,jack28@example.org,Victoria,British Columbia,654098,Canada,16-11-2024,25-11-2024,Delivered,Beauty,Moisturiser,9,66427.78,508172.52,15,Credit Card,UPS,9,No,Vancouver Hub,5,Positive,Yes,Silver
ORD100960,CUST6182,Alexis Moran,53,female,pbartlett@example.com,London,England,755361,UK,17-11-2025,18-11-2025,Shipped,Sports,Badminton Racket,6,48673.98,248237.3,15,Debit Card,DHL,1,No,London Hub,3.5,Neutral,Yes,Gold
ORD100961,CUST8120,Daniel Melton,29,M,amandaoconnor@example.org,San Diego,California,712937,USA,21-12-2025,02-01-2026,Delivered,Fashion,Sneakers,10,29805.98,223544.85,25,credit card,DHL,12,yes,Los Angeles Hub,3.2,Negative,Yes,Silver
ORD100962,CUST2942,Timothy Flores,42,male,michaelmeyer@example.com,Surrey,British Columbia,167663,Canada,05-02-2025,,Pending,Beauty,Face Wash,8,10461.91,58586.7,30,credit card,Purolator,10,No,Toronto Hub,3.4,Negative,No,Silver
ORD100963,CUST8882,Annette White,29,F,rita56@example.net,Ottawa,Ontario,798589,Canada,05-02-2026,17-02-2026,Returned,Fashion,Sneakers,6,37168.89,156109.34,30,Cash on Delivery,Canada Post,12,Yes,Toronto Hub,4.1,Positive,Yes,Silver
ORD100964,CUST8122,Sandra Carter,52,Other,alexanderknapp@example.org,Bengaluru,Karnataka,489775,India,15-03-2025,,Pending,Grocery,Dry Fruits,6,20705.51,124233.06,,Debit Card,DTDC,3,No,Delhi Hub,2.1,,Yes,Bronze
ORD100965,CUST3898,Janice Jones,39,Other,duaneolson@example.net,Hamilton,Ontario,976538,Canada,22-07-2025,,Pending,Beauty,Lipstick,8,38932.41,218021.5,30,upi,Canada Post,15,no,Toronto Hub,2.1,Negative,No,Silver
ORD100966,CUST1501,Tammy Freeman,42,male,scottjohn@example.org,Chennai,Tamil Nadu,518912,India,03-10-2025,,Pending,Books,Textbook,5,17253.06,86265.3,,Net Banking,Ekart,3,yes,Chennai Hub,3.6,,No,Bronze
ORD100967,CUST9408,Sara Silva,34,Female,crystal05@example.com,Birmingham,England,368607,UK,18-12-2025,,Pending,Beauty,Sunscreen,5,69193.43,345967.15,0,upi,Evri,4,No,London Hub,,,No,Platinum
ORD100968,CUST8531,Michael Cooper,38,Female,burtonphilip@example.org,Khalifa City,Abu Dhabi,925227,UAE,04-08-2025,12-08-2025,Returned,Sports,Dumbbells,6,1250.67,7504.02,0,Debit card,DHL,8,No,Dubai Hub,,Negative,Yes,Platinum
ORD100969,CUST2942,Susan Mercer,48,M,jacobwatkins@example.com,Hamilton,Ontario,806074,Canada,24-07-2025,,Pending,Sports,Cricket Bat,3,37215.71,89317.7,20,COD,FedEx,12,No,Vancouver Hub,4,Positive,No,Bronze
ORD100970,CUST8656,Susan Watson,55,Other,diane06@example.net,Pune,Maharashtra,513167,India,07-07-2025,,Cancelled,Toys,Barbie Doll,3,68832.66,154873.49,25,Cash on Delivery,Ekart,9,no,Mumbai Hub,2.2,Negative,Yes,Platinum
ORD100971,CUST2339,Monica Wood,28,Other,juliefischer@example.com,Coimbatore,Tamil Nadu,469694,India,27-03-2025,29-03-2025,Shipped,Beauty,Moisturiser,10,33225.84,249193.8,25,upi,Delhivery,2,no,Delhi Hub,1.7,Positive,No,Gold
ORD100972,CUST7731,Christina Robinson,29,Male,johnsonjames@example.com,Bur Dubai,Dubai,196427,UAE,05-07-2025,14-07-2025,Delivered,Grocery,Olive Oil,3,2622.36,7867.08,,credit card,FedEx,9,Yes,Dubai Hub,,Negative,Yes,Silver
ORD100973,CUST9331,Jeffrey Lewis,62,female,mary34@example.net,Surrey,British Columbia,636844,Canada,23-10-2024,02-11-2024,Shipped,Home & Kitchen,Pressure Cooker,4,55569.05,211162.39,5,upi,Canada Post,10,yes,Vancouver Hub,1.5,Neutral,No,Silver
ORD100974,CUST6272,Danielle Williams,31,male,loripierce@example.org,Chennai,Tamil Nadu,379118,India,12-02-2025,,Cancelled,Fashion,Saree,4,31376.5,100404.8,20,credit card,DTDC,14,No,Chennai Hub,,,Yes,Platinum
ORD100975,CUST3679,David Cannon,63,Female,collinsjason@example.org,Vancouver,British Columbia,499534,Canada,13-08-2024,22-08-2024,Delivered,Fashion,Kurti,10,34119.96,272959.68,20,Debit card,Canada Post,9,yes,Vancouver Hub,,Neutral,Yes,Gold
ORD100976,CUST5057,Dr. Jordan Shah,63,male,kimberly28@example.org,Houston,Texas,658611,USA,07-11-2024,10-11-2024,Returned,Fashion,T-Shirt,8,71964.36,489357.65,15,COD,DHL,3,No,Texas Hub,1.4,,No,Silver
ORD100977,CUST3356,Amanda Carter,46,Male,jameshickman@example.net,Ottawa,Ontario,840317,Canada,12-02-2025,21-02-2025,Returned,Fashion,T-Shirt,10,15975.22,143776.98,10,Credit Card,Purolator,9,No,Vancouver Hub,,Negative,Yes,Gold
ORD100978,CUST1284,Michelle Reyes,29,Female,sonya19@example.net,Deira,Dubai,513744,UAE,02-03-2026,,Pending,Fashion,T-Shirt,5,32477.65,113671.77,30,credit card,FedEx,8,No,Dubai Hub,1.2,Negative,Yes,Bronze
ORD100979,CUST5378,Robert Myers,32,Male,brian05@example.org,Victoria,British Columbia,612064,Canada,11-09-2025,12-09-2025,Returned,Electronics,Smartwatch,4,58880.12,235520.48,0,Debit card,Canada Post,1,yes,Toronto Hub,,Neutral,Yes,Gold
ORD100980,CUST8032,Sarah Davis,45,F,kevinjones@example.net,Jumeirah,Dubai,960444,UAE,09-02-2025,21-02-2025,Shipped,Beauty,Moisturiser,10,4939.13,44452.17,10,Credit Card,Aramex,12,yes,Abu Dhabi Hub,1.3,Positive,No,Platinum
ORD100981,CUST9460,Valerie Mccarthy,36,male,patrickgarcia@example.org,Salem,Tamil Nadu,889656,India,10-02-2025,,Pending,Grocery,Green Tea,1,29962.98,22472.24,25,UPI,DTDC,10,yes,Mumbai Hub,3.3,Negative,Yes,Bronze
ORD100982,CUST2856,Brandon Wise,60,Female,markho@example.com,Geelong,Victoria,935548,Australia,10-05-2025,16-05-2025,Shipped,Toys,Puzzle,10,20615.95,164927.6,20,credit card,DHL,6,No,Melbourne Hub,2.3,Neutral,No,Bronze
ORD100983,CUST4428,Mrs. Kim Perez,37,Other,valdezjames@example.net,Geelong,Victoria,857420,Australia,10-03-2025,12-03-2025,Delivered,Grocery,Protein Powder,9,46048.96,372996.58,10,Debit card,DHL,2,No,Sydney Hub,1.7,Neutral,Yes,Bronze
ORD100984,CUST5535,Steven Walters,31,M,kellymassey@example.net,Mangaluru,Karnataka,310344,India,21-02-2025,04-03-2025,Delivered,Toys,Remote Car,3,10148.72,25879.24,15,UPI,Ekart,11,Yes,Chennai Hub,3.3,Positive,No,Silver
ORD100985,CUST3828,Mr. Peter Brown,49,M,dblake@example.com,Buffalo,New York,729863,USA,30-10-2025,11-11-2025,Delivered,Toys,Remote Car,2,12414.07,23586.73,5,upi,FedEx,12,yes,Los Angeles Hub,4.8,Neutral,Yes,Platinum
ORD100986,CUST4063,Chad Ruiz,36,female,joneskaylee@example.net,Canberra,New South Wales,480362,Australia,04-12-2025,18-12-2025,Returned,Sports,Skipping Rope,1,73221.3,58577.04,20,credit card,Australia Post,14,No,Melbourne Hub,4,Negative,Yes,Silver
ORD100987,CUST1394,Valerie George,60,Other,aali@example.com,Buffalo,New York,976982,USA,05-03-2025,,Pending,Fashion,Sneakers,2,60823.57,91235.35,25,Debit card,USPS,11,Yes,Los Angeles Hub,2.8,,No,Silver
ORD100988,CUST4441,Amy Jackson,23,M,jturner@example.net,Surrey,British Columbia,636965,Canada,24-02-2026,,Cancelled,Grocery,Green Tea,4,74423.52,297694.08,0,Debit card,FedEx,1,Yes,Vancouver Hub,,Positive,Yes,Bronze
ORD100989,CUST7806,Paul Kennedy,21,Male,lisaday@example.org,Bengaluru,Karnataka,731242,India,14-04-2025,25-04-2025,Delivered,Fashion,Jacket,1,20271.36,19257.79,5,Cash on Delivery,Delhivery,11,no,Kolkata Hub,,,No,Platinum
ORD100990,CUST3266,Kelly Harris,24,M,scottcraig@example.net,Melbourne,Victoria,782074,Australia,26-06-2024,,Pending,Fashion,T-Shirt,9,48899.51,440095.59,0,Debit card,Couriers Please,11,No,Melbourne Hub,2.7,Negative,Yes,Silver
ORD100991,CUST3845,Travis Richardson,28,F,mle@example.org,Wollongong,New South Wales,580394,Australia,03-08-2024,,Pending,Beauty,Lipstick,9,61087.15,549784.35,,Debit Card,StarTrack,15,No,Melbourne Hub,,Neutral,No,Gold
ORD100992,CUST3934,Sandy Scott,45,Female,molinapatrick@example.net,London,Ontario,949832,Canada,15-10-2024,,Cancelled,Fashion,Jeans,4,58475.08,233900.32,,Net Banking,UPS,6,Yes,Vancouver Hub,2,,Yes,Platinum
ORD100993,CUST4764,Kevin Gibson,47,Other,orojas@example.com,Ottawa,Ontario,243104,Canada,17-12-2025,24-12-2025,Returned,Toys,Barbie Doll,4,14903.25,59613,,upi,Canada Post,7,yes,Toronto Hub,,Neutral,No,Platinum
ORD100994,CUST4045,Angela Gates,49,Female,kmoore@example.org,Hamilton,Ontario,279634,Canada,09-06-2025,18-06-2025,Returned,Books,Fiction Novel,7,39207.39,192116.21,30,Debit card,FedEx,9,No,Toronto Hub,4.4,Neutral,No,Gold
ORD100995,CUST9775,Monica Williams,51,male,joshua51@example.net,Al Ain,Abu Dhabi,373901,UAE,05-04-2025,,Pending,Grocery,Green Tea,5,567.86,2129.48,25,credit card,DHL,1,yes,Abu Dhabi Hub,,Negative,No,Gold
ORD100996,CUST5357,Gina Kelly,34,Male,masonmichelle@example.org,San Diego,California,733611,USA,02-03-2025,,Pending,Fashion,Kurti,8,14318.78,114550.24,,COD,FedEx,10,no,Los Angeles Hub,4,Positive,No,Silver
ORD100997,CUST2462,Hannah Gonzales,64,Male,jerryhampton@example.net,Ottawa,Ontario,489429,Canada,15-05-2025,21-05-2025,Returned,Fashion,Sneakers,6,56229.47,253032.61,25,Debit Card,Canada Post,6,No,Vancouver Hub,1.5,Neutral,No,Bronze
ORD100998,CUST4934,Alison Baker,40,female,ustone@example.net,New York City,New York,865650,USA,23-04-2026,,Pending,Electronics,Laptop,2,45546.48,81983.66,10,Net Banking,USPS,4,no,New York Hub,,Negative,Yes,Silver
ORD100999,CUST1560,Justin Bates,26,Male,cthompson@example.com,Surrey,British Columbia,143685,Canada,29-07-2025,31-07-2025,Shipped,Home & Kitchen,Pressure Cooker,1,9622.07,7216.55,25,credit card,FedEx,2,no,Toronto Hub,1.6,Neutral,Yes,Silver
ORD101000,CUST3310,Mary Robertson,50,F,qbennett@example.org,Yas Island,Abu Dhabi,725508,UAE,12-05-2025,19-05-2025,Returned,Home & Kitchen,Pressure Cooker,2,23367.21,44397.7,5,Debit Card,DHL,7,no,Abu Dhabi Hub,4.3,,No,Gold
ORD101001,CUST7868,Elizabeth Schmidt,58,Female,moneill@example.com,New Delhi,Delhi,432320,India,05-10-2025,,Pending,Toys,LEGO Set,3,2709.76,6096.96,25,UPI,Ekart,10,yes,Mumbai Hub,2.7,,No,Bronze
ORD101002,CUST6912,Lindsey Anderson,22,Male,jacqueline81@example.org,Victoria,British Columbia,163989,Canada,05-07-2025,11-07-2025,Delivered,Electronics,Earbuds,6,68123.81,367868.57,10,COD,Purolator,6,Yes,Toronto Hub,3.7,,Yes,Silver
ORD101003,CUST5429,Jeffrey Thompson,59,Female,trodgers@example.org,Kelowna,British Columbia,348475,Canada,12-10-2024,,Pending,Sports,Badminton Racket,2,34839.42,59227.01,15,COD,Purolator,2,yes,Vancouver Hub,,Positive,Yes,Gold
ORD101004,CUST6982,Sophia Barton,39,female,jason26@example.net,Syracuse,New York,420372,USA,11-10-2025,,Cancelled,Fashion,T-Shirt,2,25428.51,45771.32,10,credit card,UPS,1,No,Los Angeles Hub,2.8,,No,Gold
ORD101005,CUST7017,Lisa Frazier,43,Male,woodsshawn@example.org,Newcastle,New South Wales,713688,Australia,14-05-2025,21-05-2025,Shipped,Toys,Barbie Doll,1,8803.13,7042.5,20,Debit card,StarTrack,7,Yes,Sydney Hub,2.4,,Yes,Platinum
ORD101006,CUST4631,Martin Martin,55,female,zgreen@example.com,Al Ain,Abu Dhabi,566612,UAE,28-04-2025,30-04-2025,Shipped,Sports,Skipping Rope,5,24125.22,102532.18,15,UPI,Emirates Post,2,Yes,Abu Dhabi Hub,,Neutral,Yes,Bronze
ORD101007,CUST9136,Ashley Wood,21,female,wellsdarren@example.com,Buffalo,New York,809712,USA,25-02-2026,,Cancelled,Toys,Barbie Doll,8,51031.72,367428.38,10,upi,USPS,12,no,New York Hub,3.7,,Yes,Platinum
ORD101008,CUST6518,Steven Avila,64,F,aburton@example.net,Coimbatore,Tamil Nadu,454021,India,09-08-2025,17-08-2025,Delivered,Home & Kitchen,Mixer Grinder,10,5329.63,37307.41,30,Credit Card,DTDC,8,yes,Kolkata Hub,,,No,Gold
ORD101009,CUST8344,Michael Baker,21,M,jamie16@example.com,Sacramento,California,483122,USA,18-05-2025,,Pending,Electronics,Laptop,7,53605.88,318954.99,15,Cash on Delivery,UPS,3,Yes,New York Hub,2.9,,No,Bronze
ORD101010,CUST8212,Brian Nelson,65,M,evansjared@example.org,Surrey,British Columbia,189436,Canada,29-06-2024,03-07-2024,Shipped,Toys,Remote Car,9,38617.39,243289.56,30,Debit card,UPS,4,no,Vancouver Hub,,Negative,No,Silver
ORD101011,CUST3391,David Hill,40,F,thompsonshelby@example.org,Hamilton,Ontario,378753,Canada,11-09-2025,,Cancelled,Grocery,Protein Powder,2,66414.48,92980.27,30,COD,Canada Post,11,Yes,Toronto Hub,3.9,Positive,No,Gold
ORD101012,CUST6572,Kyle Walker,23,Female,hintonjustin@example.net,Manchester,England,690136,UK,12-10-2024,,Cancelled,Fashion,Saree,6,76379.16,366619.97,20,Credit Card,DHL,14,No,Manchester Hub,2.3,,Yes,Bronze
ORD101013,CUST9178,Meghan Anderson,39,Other,brittanyhunter@example.com,Syracuse,New York,819859,USA,27-02-2025,,Cancelled,Books,Fiction Novel,3,71000.65,191701.75,10,Net Banking,USPS,14,no,Texas Hub,1.3,Positive,No,Platinum
ORD101014,CUST9260,Diane Nguyen,22,F,janet46@example.com,San Francisco,California,187515,USA,23-06-2024,,Cancelled,Fashion,Saree,4,74083.71,266701.36,10,Cash on Delivery,UPS,11,No,New York Hub,2.7,Negative,Yes,Gold
ORD101015,CUST2560,Alyssa Esparza,63,male,kristengriffith@example.net,Canberra,New South Wales,764205,Australia,28-04-2024,04-05-2024,Returned,Electronics,Smartwatch,4,27125.15,81375.45,25,UPI,DHL,6,yes,Sydney Hub,,,No,Platinum
ORD101016,CUST3495,Whitney Russell,47,Other,campbellcynthia@example.com,Melbourne,Victoria,363291,Australia,09-05-2024,,Pending,Grocery,Green Tea,5,7661.15,30644.6,20,credit card,Australia Post,13,No,Sydney Hub,4.9,Negative,No,Bronze
ORD101017,CUST9161,Sharon Rodriguez,61,Female,karicarlson@example.com,Musaffah,Abu Dhabi,783152,UAE,09-04-2026,19-04-2026,Returned,Electronics,Laptop,3,3912.99,8804.23,25,credit card,Aramex,10,yes,Abu Dhabi Hub,,Positive,No,Gold
ORD101018,CUST1451,Richard Jones,59,male,susanfarmer@example.org,Salem,Tamil Nadu,975656,India,03-05-2024,04-05-2024,Shipped,Books,Self-Help Book,7,20826.52,123917.79,15,Debit card,Ekart,1,No,Chennai Hub,4.2,Negative,Yes,Bronze
ORD101019,CUST7111,Nancy Vargas,18,Other,orobinson@example.com,Newcastle,New South Wales,319188,Australia,29-07-2025,,Pending,Beauty,Sunscreen,3,50890.05,129769.63,15,Debit Card,Couriers Please,5,No,Melbourne Hub,,Neutral,Yes,Silver
ORD101020,CUST9581,Lance Sawyer,58,F,katherineprice@example.net,Buffalo,New York,171302,USA,27-03-2025,,Pending,Toys,Barbie Doll,10,309632.53,3096325.3,0,Cash on Delivery,DHL,14,yes,New York Hub,2,,Yes,Silver
ORD101021,CUST8766,Ms. Carrie Hill,40,F,xhicks@example.org,London,Ontario,721574,Canada,17-12-2024,,Cancelled,Grocery,Protein Powder,10,42166.52,316248.9,25,Debit Card,Canada Post,2,No,Toronto Hub,4.5,Positive,Yes,Gold
ORD101022,CUST7955,Teresa Wright,46,M,thomasschmidt@example.net,San Antonio,Texas,229670,USA,09-03-2025,13-03-2025,Returned,Electronics,Earbuds,8,23847.82,190782.56,,COD,FedEx,4,No,Los Angeles Hub,2.7,Positive,No,Silver
ORD101023,CUST1182,Eric Goodman,38,female,loveshaun@example.net,Coimbatore,Tamil Nadu,691946,India,31-07-2024,05-08-2024,Shipped,Sports,Skipping Rope,9,36949.77,299293.14,10,Debit Card,Delhivery,5,no,Mumbai Hub,,Neutral,No,Silver
ORD101024,CUST2603,Tanner Jenkins,43,M,cguerra@example.org,Newcastle,New South Wales,973069,Australia,11-03-2025,,Cancelled,Electronics,Laptop,7,23237.9,162665.3,,Debit Card,StarTrack,14,no,Melbourne Hub,2,,Yes,Bronze
ORD101025,CUST9483,Carlos Nguyen,48,Male,omitchell@example.com,Austin,Texas,910092,USA,26-08-2024,,Pending,Beauty,Hair Oil,4,51719.37,186189.73,10,Net Banking,FedEx,3,no,Los Angeles Hub,2.1,Negative,No,Platinum
ORD101026,CUST9277,John Bass,52,male,jonathan05@example.org,Bengaluru,Karnataka,100028,India,03-02-2025,,Pending,Toys,Board Game,10,14787.76,110908.2,25,COD,FedEx,8,Yes,Mumbai Hub,1.1,Negative,No,Gold
ORD101027,CUST4231,Dawn Haley,60,female,melissa26@example.org,Melbourne,Victoria,200641,Australia,27-05-2024,09-06-2024,Delivered,Grocery,Organic Rice,3,54213.08,113847.47,30,Debit card,StarTrack,13,no,Sydney Hub,3,Neutral,Yes,Silver
ORD101028,CUST7975,David Castro,59,female,aguilarjacqueline@example.com,Vancouver,British Columbia,585758,Canada,03-03-2026,07-03-2026,Returned,Toys,Remote Car,9,48079.66,389445.25,10,COD,Canada Post,4,Yes,Vancouver Hub,3.3,,No,Bronze
ORD101029,CUST3065,Michael Blanchard PhD,43,Male,norman08@example.net,Newcastle,New South Wales,548450,Australia,26-10-2025,,Pending,Fashion,Saree,3,77457.45,174279.26,25,upi,DHL,14,no,Sydney Hub,4,Positive,Yes,Silver
ORD101030,CUST9969,Anne Santos,36,female,pamelahudson@example.org,Manchester,England,123953,UK,25-02-2026,03-03-2026,Delivered,Grocery,Olive Oil,1,37187.38,33468.64,10,UPI,Evri,6,yes,London Hub,1.6,,Yes,Bronze
ORD101031,CUST3843,Neil Walton,33,male,nhoward@example.net,Mysuru,Karnataka,422100,India,27-11-2024,29-11-2024,Shipped,Grocery,Dry Fruits,8,15657.26,87680.66,30,UPI,Delhivery,2,no,Kolkata Hub,4.7,Negative,No,Gold
ORD101032,CUST3430,Wesley Newton,23,F,gonzalezanna@example.org,Deira,Dubai,117626,UAE,15-08-2025,17-08-2025,Returned,Fashion,Saree,5,26558.87,92956.04,30,Cash on Delivery,FedEx,2,no,Abu Dhabi Hub,,,No,Platinum
ORD101033,CUST7220,Nathan Lester,39,F,robin90@example.net,Downtown Dubai,Dubai,665776,UAE,27-03-2026,,Cancelled,Grocery,Olive Oil,1,8349.91,7514.92,10,Credit Card,Emirates Post,13,yes,Dubai Hub,1.7,Neutral,Yes,Platinum
ORD101034,CUST7530,Robert Cross,58,F,ambermendez@example.com,New Delhi,Delhi,923838,India,29-03-2025,30-03-2025,Returned,Fashion,Kurti,5,35454.88,177274.4,,Net Banking,Delhivery,1,Yes,Chennai Hub,3.7,Negative,No,Silver
ORD101035,CUST4878,Omar Larson,61,male,mathewwood@example.net,Yas Island,Abu Dhabi,678207,UAE,21-12-2025,,Cancelled,Fashion,Jeans,6,47640.65,271551.71,5,upi,DHL,5,no,Dubai Hub,2.4,Neutral,Yes,Silver
ORD101036,CUST7033,Charles Sullivan,32,Other,bblack@example.org,Los Angeles,California,585869,USA,07-10-2025,,Pending,Beauty,Lipstick,8,6530.62,47020.46,10,Credit Card,DHL,12,no,New York Hub,1.8,Positive,No,Silver
ORD101037,CUST8093,Elizabeth Lee,35,female,angela10@example.net,New York City,New York,728648,USA,27-10-2024,,Pending,Home & Kitchen,Mixer Grinder,6,59296.45,355778.7,,Credit Card,FedEx,11,no,New York Hub,4.7,Negative,Yes,Silver
ORD101038,CUST9123,Dawn Hamilton,61,female,matthewwallace@example.com,Jumeirah,Dubai,567528,UAE,06-03-2025,,Pending,Fashion,Jeans,5,79295,277532.5,30,Cash on Delivery,DHL,6,yes,Dubai Hub,,Negative,No,Bronze
ORD101039,CUST4668,Craig Flores,61,Other,kstone@example.com,Bengaluru,Karnataka,649921,India,08-01-2025,,Pending,Electronics,Earbuds,9,47757.98,300875.27,30,UPI,BlueDart,11,no,Kolkata Hub,4.2,,Yes,Platinum
ORD101040,CUST6372,Teresa Williams,32,Female,fkim@example.org,Saket,Delhi,749953,India,27-10-2025,02-11-2025,Shipped,Books,Biography,7,26001.65,163810.4,10,Debit Card,BlueDart,6,Yes,Bengaluru Hub,3.9,Negative,Yes,Bronze
ORD101041,CUST8232,Heather Frank,24,F,scottfernandez@example.net,Deira,Dubai,431345,UAE,30-08-2025,03-09-2025,Returned,Electronics,Charger,10,35009.29,332588.26,5,credit card,Aramex,4,Yes,Abu Dhabi Hub,1.1,Negative,No,Silver
ORD101042,CUST5512,William Lee,56,Male,taylorkristin@example.org,Geelong,Victoria,566835,Australia,21-08-2025,,Cancelled,Toys,Remote Car,1,20897.59,20897.59,0,credit card,DHL,3,yes,Melbourne Hub,3.2,,Yes,Gold
ORD101043,CUST1462,Barbara Harper,56,M,shelbymartin@example.com,Geelong,Victoria,455177,Australia,03-08-2025,,Pending,Beauty,Hair Oil,7,22487.75,118060.69,25,upi,DHL,7,Yes,Sydney Hub,2,Positive,No,Platinum
ORD101044,CUST9794,David Gonzalez,64,Male,markchavez@example.org,Bengaluru,Karnataka,859222,India,13-10-2025,20-10-2025,Delivered,Beauty,Sunscreen,4,30794.42,98542.14,20,Debit card,Delhivery,7,no,Delhi Hub,,Negative,No,Silver
ORD101045,CUST7352,Dr. Lucas Fisher DDS,32,Female,jay46@example.com,Salem,Tamil Nadu,266701,India,29-09-2025,04-10-2025,Shipped,Toys,Remote Car,10,63802.68,510421.44,20,credit card,Delhivery,5,yes,Delhi Hub,,,No,Bronze
ORD101046,CUST9334,Miranda Henderson,20,M,christopherwilliams@example.com,Hubli,Karnataka,653712,India,23-08-2025,05-09-2025,Returned,Books,Self-Help Book,7,69718.27,488027.89,0,upi,BlueDart,13,yes,Mumbai Hub,3.3,,Yes,Gold
ORD101047,CUST6172,Cheyenne Lutz,37,female,larry87@example.org,San Diego,California,739842,USA,02-07-2025,17-07-2025,Shipped,Toys,Remote Car,3,11769.75,33543.79,5,Debit card,DHL,15,no,Texas Hub,1.8,,Yes,Bronze
ORD101048,CUST2956,Ian Barker,62,M,andrea96@example.com,San Antonio,Texas,813589,USA,02-03-2025,12-03-2025,Delivered,Fashion,Jacket,9,56054.94,353146.12,30,COD,UPS,10,Yes,New York Hub,1.9,Negative,No,Bronze
ORD101049,CUST6475,Michele Contreras,46,Male,marisa83@example.com,Dallas,Texas,836186,USA,31-08-2025,03-09-2025,Delivered,Electronics,Laptop,3,11558.78,27741.07,20,Cash on Delivery,DHL,3,no,Texas Hub,3.1,Negative,Yes,Gold
ORD101050,CUST3405,Danielle Patrick,28,male,casejessica@example.org,Mumbai,Maharashtra,293048,India,27-03-2026,,Pending,Grocery,Dry Fruits,8,55869.97,424611.77,5,UPI,BlueDart,2,no,Delhi Hub,2.3,Positive,Yes,Bronze
ORD101051,CUST7458,Robert Cantu,26,F,kjones@example.com,Nashik,Maharashtra,888931,India,07-05-2024,21-05-2024,Shipped,Toys,LEGO Set,10,21123.65,200674.67,5,Credit Card,BlueDart,14,no,Delhi Hub,,Positive,Yes,Bronze
ORD101052,CUST4569,Anita Smith,19,Female,jennifer23@example.net,Hubli,Karnataka,837191,India,07-05-2024,14-05-2024,Returned,Beauty,Face Wash,10,3576.71,35767.1,,Cash on Delivery,Delhivery,7,Yes,Kolkata Hub,,Positive,No,Bronze
ORD101053,CUST5194,Olivia Taylor,19,male,scottsanders@example.com,Geelong,Victoria,365475,Australia,19-05-2025,,Cancelled,Home & Kitchen,Bedsheet,5,57846.25,274769.69,5,upi,StarTrack,14,Yes,Sydney Hub,2,Negative,Yes,Bronze
ORD101054,CUST8757,Jessica Torres,31,Other,kherrera@example.org,Canberra,New South Wales,713853,Australia,17-12-2025,,Cancelled,Fashion,Jacket,3,48174.15,130070.21,10,COD,Australia Post,6,yes,Sydney Hub,1.9,Neutral,No,Silver
ORD101055,CUST5311,Lynn Hunter,47,M,igordon@example.org,Ballarat,Victoria,935815,Australia,09-03-2025,19-03-2025,Returned,Fashion,T-Shirt,8,19159.14,153273.12,,Debit card,StarTrack,10,no,Melbourne Hub,4.5,Positive,No,Silver
ORD101056,CUST2149,Joseph Simpson,48,Other,brandon92@example.net,Bendigo,Victoria,499439,Australia,01-03-2026,07-03-2026,Returned,Books,Biography,9,52044.15,421557.62,10,upi,Couriers Please,6,No,Melbourne Hub,,Positive,Yes,Platinum
ORD101057,CUST3332,Richard Lester,53,female,qedwards@example.net,Ottawa,Ontario,638380,Canada,23-07-2024,27-07-2024,Shipped,Beauty,Face Wash,10,55534.28,416507.1,25,COD,Canada Post,4,No,Vancouver Hub,1.3,Positive,No,Bronze
